기준연도,시도코드,시도명,대학구분명,대학교명,본분교구분명,설립형태구분명,평균입학금액,평균등록금액,데이터기준일자,제공기관코드,제공기관명
2025,30,대전광역시,특수대학원,충남대학교,본교,국립,181000,2592471,2025-05-19,B552529,한국장학재단
2025,30,대전광역시,특수대학원,한밭대학교,본교,국립,22300,2337000,2025-05-19,B552529,한국장학재단
2025,31,울산광역시,특수대학원,울산과학기술원,본교,국립,0,4950000,2025-05-19,B552529,한국장학재단
2025,41,경기도,특수대학원,한경대학교,본교,국립,23000,2159169.8,2025-05-19,B552529,한국장학재단
2025,51,강원특별자치도,특수대학원,강릉원주대학교,본교,국립,0,2253821.1,2025-05-19,B552529,한국장학재단
2025,51,강원특별자치도,특수대학원,강원대학교,본교,국립,178000,2377196.9,2025-05-19,B552529,한국장학재단
2025,51,강원특별자치도,특수대학원,춘천교육대학교,본교,국립,179000,1896000,2025-05-19,B552529,한국장학재단
2025,43,충청북도,특수대학원,충북대학교,본교,국립,175000,2541645.2,2025-05-19,B552529,한국장학재단
2025,43,충청북도,특수대학원,한국교원대학교,본교,국립,0,1951087.8,2025-05-19,B552529,한국장학재단
2025,43,충청북도,특수대학원,한국교통대학교,본교,국립,45000,2379479.4,2025-05-19,B552529,한국장학재단
2025,43,충청북도,특수대학원,청주교육대학교,본교,국립,0,1995646.7,2025-05-19,B552529,한국장학재단
2025,44,충청남도,특수대학원,공주대학교,본교,국립,179000,2097053.6,2025-05-19,B552529,한국장학재단
2025,44,충청남도,특수대학원,공주교육대학교,본교,국립,179000,1888000,2025-05-19,B552529,한국장학재단
2025,44,충청남도,특수대학원,한국전통문화대학교(일반),본교,국립,0,1904000,2025-05-19,B552529,한국장학재단
2025,52,전북특별자치도,특수대학원,군산대학교,본교,국립,178000,1743291.1,2025-05-19,B552529,한국장학재단
2025,52,전북특별자치도,특수대학원,전북대학교,본교,국립,178000,2729992.2,2025-05-19,B552529,한국장학재단
2025,52,전북특별자치도,특수대학원,전주교육대학교,본교,국립,0,2323079.8,2025-05-19,B552529,한국장학재단
2025,46,전라남도,특수대학원,목포대학교,본교,국립,189000,1935720.9,2025-05-19,B552529,한국장학재단
2025,46,전라남도,특수대학원,목포해양대학교,본교,국립,168000,2388000,2025-05-19,B552529,한국장학재단
2025,46,전라남도,특수대학원,순천대학교,본교,국립,180000,2104144.1,2025-05-19,B552529,한국장학재단
2025,47,경상북도,특수대학원,금오공과대학교,본교,국립,184000,2377518.7,2025-05-19,B552529,한국장학재단
2025,47,경상북도,특수대학원,경국대학교,본교,국립,170000,1959037.6,2025-05-19,B552529,한국장학재단
2025,48,경상남도,특수대학원,경상국립대학교,본교,국립,180000,2359670.3,2025-05-19,B552529,한국장학재단
2025,48,경상남도,특수대학원,창원대학교,본교,국립,0,2217351.8,2025-05-19,B552529,한국장학재단
2025,48,경상남도,특수대학원,진주교육대학교,본교,국립,177200,2094507.2,2025-05-19,B552529,한국장학재단
2025,50,제주특별자치도,특수대학원,제주대학교,본교,국립,183000,2416903,2025-05-19,B552529,한국장학재단
2025,11,서울특별시,특수대학원,서울시립대학교,본교,공립,184000,3485011.8,2025-05-19,B552529,한국장학재단
2025,41,경기도,특수대학원,한양대학교(ERICA),분교,사립,1030000,6195577.8,2025-05-19,B552529,한국장학재단
2025,51,강원특별자치도,특수대학원,연세대학교(미래),분교,사립,1195000,6300000,2025-05-19,B552529,한국장학재단
2025,43,충청북도,특수대학원,건국대학교(글로컬),분교,사립,1015000,4249607.8,2025-05-19,B552529,한국장학재단
2025,47,경상북도,특수대학원,동국대학교(WISE),분교,사립,910000,4504000,2025-05-19,B552529,한국장학재단
2025,36,세종특별자치시,특수대학원,고려대학교(세종),분교,사립,1031000,5222653.4,2025-05-19,B552529,한국장학재단
2025,11,서울특별시,특수대학원,가톨릭대학교,제2캠퍼,사립,1013000,5570830.4,2025-05-19,B552529,한국장학재단
2025,11,서울특별시,특수대학원,명지대학교,제2캠퍼,사립,930000,5479628.4,2025-05-19,B552529,한국장학재단
2025,28,인천광역시,특수대학원,안양대학교,제2캠퍼,사립,750000,4226333.3,2025-05-19,B552529,한국장학재단
2025,30,대전광역시,특수대학원,건양대학교,제2캠퍼,사립,600000,3518959.5,2025-05-19,B552529,한국장학재단
2025,41,경기도,특수대학원,중앙대학교,제2캠퍼,사립,980000,7391000,2025-05-19,B552529,한국장학재단
2025,41,경기도,특수대학원,예원예술대학교,제2캠퍼,사립,460000,3374869.6,2025-05-19,B552529,한국장학재단
2025,44,충청남도,특수대학원,단국대학교,제2캠퍼,사립,980000,5206012.8,2025-05-19,B552529,한국장학재단
2025,48,경상남도,특수대학원,영산대학교(양산),제2캠퍼,사립,590000,3580000,2025-05-19,B552529,한국장학재단
2025,36,세종특별자치시,특수대학원,홍익대학교,제2캠퍼,사립,996000,5734773.3,2025-05-19,B552529,한국장학재단
2025,52,전북특별자치도,특수대학원,전주대학교,본교,사립,650000,3168321,2025-05-19,B552529,한국장학재단
2025,52,전북특별자치도,특수대학원,우석대학교,본교,사립,637000,3488374.7,2025-05-19,B552529,한국장학재단
2025,52,전북특별자치도,특수대학원,원광대학교,본교,사립,640000,2752888,2025-05-19,B552529,한국장학재단
2025,52,전북특별자치도,특수대학원,한일장신대학교,본교,사립,550000,2826957.5,2025-05-19,B552529,한국장학재단
2025,52,전북특별자치도,특수대학원,예원예술대학교,본교,사립,460000,3343142.9,2025-05-19,B552529,한국장학재단
2025,52,전북특별자치도,특수대학원,원광디지털대학교,본교,사립,0,3000000,2025-05-19,B552529,한국장학재단
2025,46,전라남도,특수대학원,동신대학교,본교,사립,530000,3302518.9,2025-05-19,B552529,한국장학재단
2025,46,전라남도,특수대학원,초당대학교,본교,사립,400000,3236000,2025-05-19,B552529,한국장학재단
2025,47,경상북도,특수대학원,영남신학대학교,본교,사립,550000,3349622,2025-05-19,B552529,한국장학재단
2025,47,경상북도,특수대학원,대신대학교,본교,사립,550000,2905394.7,2025-05-19,B552529,한국장학재단
2025,47,경상북도,특수대학원,대구가톨릭대학교,본교,사립,673345.1,3648361.4,2025-05-19,B552529,한국장학재단
2025,47,경상북도,특수대학원,대구대학교,본교,사립,750000,3116974.5,2025-05-19,B552529,한국장학재단
2025,47,경상북도,특수대학원,영남대학교,본교,사립,839000,3288249.3,2025-05-19,B552529,한국장학재단
2025,47,경상북도,특수대학원,신경주대학교,본교,사립,684000,3206847.6,2025-05-19,B552529,한국장학재단
2025,47,경상북도,특수대학원,경일대학교,본교,사립,750000,6760000,2025-05-19,B552529,한국장학재단
2025,47,경상북도,특수대학원,대구한의대학교,본교,사립,780000,3534102.6,2025-05-19,B552529,한국장학재단
2025,47,경상북도,특수대학원,포항공과대학교,본교,사립,898000,5172000,2025-05-19,B552529,한국장학재단
2025,47,경상북도,특수대학원,한동대학교,본교,사립,900000,4195500,2025-05-19,B552529,한국장학재단
2025,47,경상북도,특수대학원,동양대학교,본교,사립,710000,3677721.2,2025-05-19,B552529,한국장학재단
2025,47,경상북도,특수대학원,위덕대학교,본교,사립,600000,3000000,2025-05-19,B552529,한국장학재단
2025,47,경상북도,특수대학원,대구사이버대학교,본교,사립,0,3500000,2025-05-19,B552529,한국장학재단
2025,47,경상북도,특수대학원,김천대학교,본교,사립,675000,3400363.6,2025-05-19,B552529,한국장학재단
2025,47,경상북도,특수대학원,경운대학교,본교,사립,732000,3420708.3,2025-05-19,B552529,한국장학재단
2025,48,경상남도,특수대학원,인제대학교,본교,사립,632000,3782333.3,2025-05-19,B552529,한국장학재단
2025,48,경상남도,특수대학원,경남대학교,본교,사립,600000,3281048.2,2025-05-19,B552529,한국장학재단
2025,48,경상남도,특수대학원,부산장신대학교,본교,사립,600000,3310476.6,2025-05-19,B552529,한국장학재단
2025,48,경상남도,특수대학원,창신대학교,본교,사립,0,3563043.5,2025-05-19,B552529,한국장학재단
2025,48,경상남도,특수대학원,가야대학교(김해),본교,사립,653000,3099384.6,2025-05-19,B552529,한국장학재단
2025,50,제주특별자치도,특수대학원,제주국제대학교,본교,사립,540000,2877504,2025-05-19,B552529,한국장학재단
2025,11,서울특별시,특수대학원,한국체육대학교,본교,국립,190000,3168000,2025-05-19,B552529,한국장학재단
2025,11,서울특별시,특수대학원,한국방송통신대학교,본교,국립,174300,1368658.4,2025-05-19,B552529,한국장학재단
2025,11,서울특별시,특수대학원,서울과학기술대학교,본교,국립,22000,2808000,2025-05-19,B552529,한국장학재단
2025,26,부산광역시,특수대학원,부경대학교,본교,국립,178000,2299734.5,2025-05-19,B552529,한국장학재단
2025,26,부산광역시,특수대학원,부산대학교,본교,국립,181000,2756983.8,2025-05-19,B552529,한국장학재단
2025,26,부산광역시,특수대학원,한국해양대학교,본교,국립,178500,2364023.5,2025-05-19,B552529,한국장학재단
2025,26,부산광역시,특수대학원,부산교육대학교,본교,국립,173000,2262396.4,2025-05-19,B552529,한국장학재단
2025,27,대구광역시,특수대학원,경북대학교,본교,국립,189000,3039486.9,2025-05-19,B552529,한국장학재단
2025,27,대구광역시,특수대학원,대구교육대학교,본교,국립,0,2257918.3,2025-05-19,B552529,한국장학재단
2025,28,인천광역시,특수대학원,인천대학교,본교,국립,486333.3,2522487.8,2025-05-19,B552529,한국장학재단
2025,29,광주광역시,특수대학원,전남대학교,본교,국립,0,2719529.8,2025-05-19,B552529,한국장학재단
2025,29,광주광역시,특수대학원,광주교육대학교,본교,국립,187000,2072000,2025-05-19,B552529,한국장학재단
2025,41,경기도,특수대학원,아주대학교,본교,사립,731458.5,5793248.2,2025-05-19,B552529,한국장학재단
2025,41,경기도,특수대학원,대진대학교,본교,사립,931000,5101618,2025-05-19,B552529,한국장학재단
2025,41,경기도,특수대학원,루터대학교,본교,사립,750000,3677846.2,2025-05-19,B552529,한국장학재단
2025,41,경기도,특수대학원,협성대학교,본교,사립,800000,3240000,2025-05-19,B552529,한국장학재단
2025,41,경기도,특수대학원,서울신학대학교,본교,사립,847000,3769012.9,2025-05-19,B552529,한국장학재단
2025,41,경기도,특수대학원,성결대학교,본교,사립,850000,4668774.6,2025-05-19,B552529,한국장학재단
2025,41,경기도,특수대학원,차의과학대학교,본교,사립,748000,5659773,2025-05-19,B552529,한국장학재단
2025,41,경기도,특수대학원,한세대학교,본교,사립,600000,4043680.7,2025-05-19,B552529,한국장학재단
2025,41,경기도,특수대학원,아신대학교,본교,사립,738000,3134294.9,2025-05-19,B552529,한국장학재단
2025,41,경기도,특수대학원,안양대학교,본교,사립,750000,4183452.6,2025-05-19,B552529,한국장학재단
2025,41,경기도,특수대학원,한국항공대학교,본교,사립,781000,6037714.3,2025-05-19,B552529,한국장학재단
2025,41,경기도,특수대학원,칼빈대학교,본교,사립,160000,3440000,2025-05-19,B552529,한국장학재단
2025,41,경기도,특수대학원,평택대학교,본교,사립,840000,4379000,2025-05-19,B552529,한국장학재단
2025,41,경기도,특수대학원,한신대학교,본교,사립,956000,4087686.8,2025-05-19,B552529,한국장학재단
2025,41,경기도,특수대학원,한국공학대학교,본교,사립,700000,4093000,2025-05-19,B552529,한국장학재단
2025,41,경기도,특수대학원,신한대학교,본교,사립,500000,4700000,2025-05-19,B552529,한국장학재단
2025,41,경기도,특수대학원,구세군사관대학원대학교,본교,사립,0,3200000,2025-05-19,B552529,한국장학재단
2025,51,강원특별자치도,특수대학원,경동대학교,본교,사립,0,0,2025-05-19,B552529,한국장학재단
2025,51,강원특별자치도,특수대학원,가톨릭관동대학교,본교,사립,630000,3337518.8,2025-05-19,B552529,한국장학재단
2025,51,강원특별자치도,특수대학원,한라대학교,본교,사립,747000,4139000,2025-05-19,B552529,한국장학재단
2025,51,강원특별자치도,특수대학원,상지대학교,본교,사립,715000,4832421.7,2025-05-19,B552529,한국장학재단
2025,51,강원특별자치도,특수대학원,한림대학교,본교,사립,819624.5,4490987,2025-05-19,B552529,한국장학재단
2025,43,충청북도,특수대학원,유원대학교,본교,사립,400000,3150000,2025-05-19,B552529,한국장학재단
2025,43,충청북도,특수대학원,세명대학교,본교,사립,140000,3158815.8,2025-05-19,B552529,한국장학재단
2025,43,충청북도,특수대학원,서원대학교,본교,사립,677000,3358000,2025-05-19,B552529,한국장학재단
2025,43,충청북도,특수대학원,청주대학교,본교,사립,437000,3130730.8,2025-05-19,B552529,한국장학재단
2025,43,충청북도,특수대학원,극동대학교,본교,사립,600000,3620183.1,2025-05-19,B552529,한국장학재단
2025,43,충청북도,특수대학원,가톨릭꽃동네대학교,본교,사립,700000,2801000,2025-05-19,B552529,한국장학재단
2025,43,충청북도,특수대학원,중원대학교,본교,사립,640000,3132675,2025-05-19,B552529,한국장학재단
2025,44,충청남도,특수대학원,나사렛대학교,본교,사립,800000,3711000,2025-05-19,B552529,한국장학재단
2025,44,충청남도,특수대학원,순천향대학교,본교,사립,827000,3870356.7,2025-05-19,B552529,한국장학재단
2025,44,충청남도,특수대학원,백석대학교,본교,사립,650000,4562005.1,2025-05-19,B552529,한국장학재단
2025,44,충청남도,특수대학원,선문대학교,본교,사립,783000,2982034.6,2025-05-19,B552529,한국장학재단
2025,44,충청남도,특수대학원,중부대학교,본교,사립,576000,2637012.9,2025-05-19,B552529,한국장학재단
2025,44,충청남도,특수대학원,한국기술교육대학교,본교,사립,257000,3270000,2025-05-19,B552529,한국장학재단
2025,44,충청남도,특수대학원,한서대학교,본교,사립,700000,3495221.4,2025-05-19,B552529,한국장학재단
2025,44,충청남도,특수대학원,청운대학교,본교,사립,650000,2475956.3,2025-05-19,B552529,한국장학재단
2025,44,충청남도,특수대학원,호서대학교,본교,사립,780000,3487284.9,2025-05-19,B552529,한국장학재단
2025,44,충청남도,특수대학원,글로벌사이버대학교,본교,사립,300000,2500000,2025-05-19,B552529,한국장학재단
2025,44,충청남도,특수대학원,남서울대학교,본교,사립,750000,3274050,2025-05-19,B552529,한국장학재단
2025,11,서울특별시,특수대학원,세종사이버대학교,본교,사립,500000,1450000,2025-05-19,B552529,한국장학재단
2025,11,서울특별시,특수대학원,한양사이버대학교,본교,사립,0,2950000,2025-05-19,B552529,한국장학재단
2025,11,서울특별시,특수대학원,고려사이버대학교,본교,사립,200000,3300000,2025-05-19,B552529,한국장학재단
2025,11,서울특별시,특수대학원,서울미디어대학원대학교,본교,사립,800000,3480099.5,2025-05-19,B552529,한국장학재단
2025,26,부산광역시,특수대학원,고신대학교,본교,사립,618874.2,3139895.3,2025-05-19,B552529,한국장학재단
2025,26,부산광역시,특수대학원,동명대학교,본교,사립,550000,3104756.8,2025-05-19,B552529,한국장학재단
2025,26,부산광역시,특수대학원,동서대학교,본교,사립,600000,3521200,2025-05-19,B552529,한국장학재단
2025,26,부산광역시,특수대학원,동아대학교,본교,사립,692000,3643479.5,2025-05-19,B552529,한국장학재단
2025,26,부산광역시,특수대학원,동의대학교,본교,사립,630000,3452063.4,2025-05-19,B552529,한국장학재단
2025,26,부산광역시,특수대학원,신라대학교,본교,사립,573862.1,3010737.1,2025-05-19,B552529,한국장학재단
2025,26,부산광역시,특수대학원,부산가톨릭대학교,본교,사립,532000,3239000,2025-05-19,B552529,한국장학재단
2025,26,부산광역시,특수대학원,부산외국어대학교,본교,사립,600000,4067675.6,2025-05-19,B552529,한국장학재단
2025,26,부산광역시,특수대학원,경성대학교,본교,사립,550000,3122000,2025-05-19,B552529,한국장학재단
2025,26,부산광역시,특수대학원,부산디지털대학교,본교,사립,0,2700000,2025-05-19,B552529,한국장학재단
2025,26,부산광역시,특수대학원,영산대학교(해운대),본교,사립,590000,3354026,2025-05-19,B552529,한국장학재단
2025,27,대구광역시,특수대학원,계명대학교,본교,사립,810000,3594589.9,2025-05-19,B552529,한국장학재단
2025,28,인천광역시,특수대학원,인하대학교,본교,사립,1041000,6035000,2025-05-19,B552529,한국장학재단
2025,29,광주광역시,특수대학원,광신대학교,본교,사립,353867.4,2694278.2,2025-05-19,B552529,한국장학재단
2025,29,광주광역시,특수대학원,호남대학교,본교,사립,536000,3256361.4,2025-05-19,B552529,한국장학재단
2025,29,광주광역시,특수대학원,광주여자대학교,본교,사립,600000,3157788.8,2025-05-19,B552529,한국장학재단
2025,29,광주광역시,특수대학원,호남신학대학교,본교,사립,496000,3002218.6,2025-05-19,B552529,한국장학재단
2025,29,광주광역시,특수대학원,조선대학교,본교,사립,727000,3506272.4,2025-05-19,B552529,한국장학재단
2025,29,광주광역시,특수대학원,광주대학교,본교,사립,500000,3505026.7,2025-05-19,B552529,한국장학재단
2025,29,광주광역시,특수대학원,남부대학교,본교,사립,567000,3045365.4,2025-05-19,B552529,한국장학재단
2025,29,광주광역시,특수대학원,송원대학교,본교,사립,400000,3056818.2,2025-05-19,B552529,한국장학재단
2025,30,대전광역시,특수대학원,목원대학교,본교,사립,715000,3132849.2,2025-05-19,B552529,한국장학재단
2025,30,대전광역시,특수대학원,한남대학교,본교,사립,755620,3370658,2025-05-19,B552529,한국장학재단
2025,30,대전광역시,특수대학원,대전신학대학교,본교,사립,486792.5,2827967.9,2025-05-19,B552529,한국장학재단
2025,30,대전광역시,특수대학원,우송대학교,본교,사립,800000,4055587.8,2025-05-19,B552529,한국장학재단
2025,30,대전광역시,특수대학원,배재대학교,본교,사립,806000,3329264.2,2025-05-19,B552529,한국장학재단
2025,30,대전광역시,특수대학원,한국침례신학대학교,본교,사립,805000,3098000,2025-05-19,B552529,한국장학재단
2025,30,대전광역시,특수대학원,대전대학교,본교,사립,730000,3398958.3,2025-05-19,B552529,한국장학재단
2025,31,울산광역시,특수대학원,울산대학교,본교,사립,715000,3854776.6,2025-05-19,B552529,한국장학재단
2025,41,경기도,특수대학원,가톨릭대학교,본교,사립,1096000,5188883,2025-05-19,B552529,한국장학재단
2025,41,경기도,특수대학원,강남대학교,본교,사립,875000,4899656.3,2025-05-19,B552529,한국장학재단
2025,41,경기도,특수대학원,경기대학교,본교,사립,888000,4966617.9,2025-05-19,B552529,한국장학재단
2025,41,경기도,특수대학원,가천대학교,본교,사립,984000,4663396.9,2025-05-19,B552529,한국장학재단
2025,41,경기도,특수대학원,수원대학교,본교,사립,768000,3797148.5,2025-05-19,B552529,한국장학재단
2025,41,경기도,특수대학원,서울장신대학교,본교,사립,442000,3877243.1,2025-05-19,B552529,한국장학재단
2025,41,경기도,특수대학원,단국대학교,본교,사립,980000,5469777,2025-05-19,B552529,한국장학재단
2025,41,경기도,특수대학원,용인대학교,본교,사립,886000,5146356,2025-05-19,B552529,한국장학재단
2025,11,서울특별시,특수대학원,감리교신학대학교,본교,사립,889150,3534872.3,2025-05-19,B552529,한국장학재단
2025,11,서울특별시,특수대학원,건국대학교,본교,사립,1015000,5144302.4,2025-05-19,B552529,한국장학재단
2025,11,서울특별시,특수대학원,고려대학교,본교,사립,1228156.7,7093418.2,2025-05-19,B552529,한국장학재단
2025,11,서울특별시,특수대학원,경희대학교,본교,사립,1007328.2,5830202.5,2025-05-19,B552529,한국장학재단
2025,11,서울특별시,특수대학원,광운대학교,본교,사립,946153.8,5231852.9,2025-05-19,B552529,한국장학재단
2025,11,서울특별시,특수대학원,국민대학교,본교,사립,1011947,5321890,2025-05-19,B552529,한국장학재단
2025,11,서울특별시,특수대학원,세종대학교,본교,사립,832560.8,4902820.2,2025-05-19,B552529,한국장학재단
2025,11,서울특별시,특수대학원,총신대학교,본교,사립,926399.6,3712571.3,2025-05-19,B552529,한국장학재단
2025,11,서울특별시,특수대학원,덕성여자대학교,본교,사립,1094000,4491000,2025-05-19,B552529,한국장학재단
2025,11,서울특별시,특수대학원,동국대학교,본교,사립,1021000,5406881.4,2025-05-19,B552529,한국장학재단
2025,11,서울특별시,특수대학원,동덕여자대학교,본교,사립,847000,4897897.9,2025-05-19,B552529,한국장학재단
2025,11,서울특별시,특수대학원,한국외국어대학교,본교,사립,1053330.6,5015267.3,2025-05-19,B552529,한국장학재단
2025,11,서울특별시,특수대학원,삼육대학교,본교,사립,835000,4977950.3,2025-05-19,B552529,한국장학재단
2025,11,서울특별시,특수대학원,상명대학교,본교,사립,1039000,5196226.1,2025-05-19,B552529,한국장학재단
2025,11,서울특별시,특수대학원,서강대학교,본교,사립,1123000,6232082.9,2025-05-19,B552529,한국장학재단
2025,11,서울특별시,특수대학원,서경대학교,본교,사립,910000,5197281.3,2025-05-19,B552529,한국장학재단
2025,11,서울특별시,특수대학원,성공회대학교,본교,사립,831500,4661186.7,2025-05-19,B552529,한국장학재단
2025,11,서울특별시,특수대학원,성균관대학교,본교,사립,1169000,6405396.3,2025-05-19,B552529,한국장학재단
2025,11,서울특별시,특수대학원,성신여자대학교,본교,사립,931000,5032309.5,2025-05-19,B552529,한국장학재단
2025,11,서울특별시,특수대학원,숙명여자대학교,본교,사립,913000,4840018.3,2025-05-19,B552529,한국장학재단
2025,11,서울특별시,특수대학원,숭실대학교,본교,사립,950000,5410023.6,2025-05-19,B552529,한국장학재단
2025,11,서울특별시,특수대학원,연세대학교,본교,사립,1192252,6826531.9,2025-05-19,B552529,한국장학재단
2025,11,서울특별시,특수대학원,이화여자대학교,본교,사립,1090000,6517809.7,2025-05-19,B552529,한국장학재단
2025,11,서울특별시,특수대학원,장로회신학대학교,본교,사립,787000,3819825.4,2025-05-19,B552529,한국장학재단
2025,11,서울특별시,특수대학원,서울여자대학교,본교,사립,948000,4068166.7,2025-05-19,B552529,한국장학재단
2025,11,서울특별시,특수대학원,중앙대학교,본교,사립,980000,6543193.1,2025-05-19,B552529,한국장학재단
2025,11,서울특별시,특수대학원,추계예술대학교,본교,사립,650000,4561112.2,2025-05-19,B552529,한국장학재단
2025,11,서울특별시,특수대학원,강서대학교,본교,사립,700000,3968888.9,2025-05-19,B552529,한국장학재단
2025,11,서울특별시,특수대학원,한국성서대학교,본교,사립,400000,3764679.2,2025-05-19,B552529,한국장학재단
2025,11,서울특별시,특수대학원,한성대학교,본교,사립,873215.5,3747036.4,2025-05-19,B552529,한국장학재단
2025,11,서울특별시,특수대학원,한양대학교,본교,사립,1030000,6359058.9,2025-05-19,B552529,한국장학재단
2025,11,서울특별시,특수대학원,서울한영대학교,본교,사립,500000,3213223.1,2025-05-19,B552529,한국장학재단
2025,11,서울특별시,특수대학원,홍익대학교,본교,사립,996000,6230296.4,2025-05-19,B552529,한국장학재단
2025,11,서울특별시,특수대학원,서울기독대학교,본교,사립,600000,3520000,2025-05-19,B552529,한국장학재단
2025,11,서울특별시,특수대학원,서울사회복지대학원대학교,본교,사립,672000,3424000,2025-05-19,B552529,한국장학재단
2025,11,서울특별시,특수대학원,한림국제대학원대학교,본교,사립,840000,5160000,2025-05-19,B552529,한국장학재단
2025,11,서울특별시,특수대학원,한반도국제대학원대학교,본교,사립,0,1800000,2025-05-19,B552529,한국장학재단
2025,11,서울특별시,특수대학원,경희사이버대학교,본교,사립,700000,2900000,2025-05-19,B552529,한국장학재단
2025,11,서울특별시,특수대학원,사이버한국외국어대학교,본교,사립,500000,2900000,2025-05-19,B552529,한국장학재단
2025,11,서울특별시,특수대학원,서울사이버대학교,본교,사립,0,2800000,2025-05-19,B552529,한국장학재단
2025,52,전북특별자치도,전문대학원,원불교대학원대학교,본교,사립,0,2000000,2025-05-19,B552529,한국장학재단
2025,47,경상북도,전문대학원,영남대학교,본교,사립,867000,8474000,2025-05-19,B552529,한국장학재단
2025,47,경상북도,전문대학원,포항공과대학교,본교,사립,898000,5686096.5,2025-05-19,B552529,한국장학재단
2025,47,경상북도,전문대학원,한동대학교,본교,사립,900000,8869506.7,2025-05-19,B552529,한국장학재단
2025,47,경상북도,전문대학원,경안대학원대학교,본교,사립,500000,2100000,2025-05-19,B552529,한국장학재단
2025,48,경상남도,전문대학원,경남대학교,본교,사립,600000,5012000,2025-05-19,B552529,한국장학재단
2025,36,세종특별자치시,전문대학원,한국개발연구원국제정책대학원대학교,본교,사립,0,6916666.7,2025-05-19,B552529,한국장학재단
2025,11,서울특별시,전문대학원,서울대학교,본교,국립,190319.8,5700982.3,2025-05-19,B552529,한국장학재단
2025,11,서울특별시,전문대학원,서울교육대학교,본교,국립,222000,2432993.5,2025-05-19,B552529,한국장학재단
2025,11,서울특별시,전문대학원,서울과학기술대학교,본교,국립,22000,3674498.6,2025-05-19,B552529,한국장학재단
2025,26,부산광역시,전문대학원,부경대학교,본교,국립,178000,3500000,2025-05-19,B552529,한국장학재단
2025,26,부산광역시,전문대학원,부산대학교,본교,국립,169573.2,5026610.9,2025-05-19,B552529,한국장학재단
2025,26,부산광역시,전문대학원,한국해양대학교,본교,국립,178500,2691500,2025-05-19,B552529,한국장학재단
2025,27,대구광역시,전문대학원,경북대학교,본교,국립,181986.1,4840395.8,2025-05-19,B552529,한국장학재단
2025,27,대구광역시,전문대학원,대구교육대학교,본교,국립,0,2712066.7,2025-05-19,B552529,한국장학재단
2025,27,대구광역시,전문대학원,대구경북과학기술원,본교,국립,0,10000000,2025-05-19,B552529,한국장학재단
2025,28,인천광역시,전문대학원,인천대학교,본교,국립,485000,3304125,2025-05-19,B552529,한국장학재단
2025,28,인천광역시,전문대학원,경인교육대학교,본교,국립,0,2294514.8,2025-05-19,B552529,한국장학재단
2025,29,광주광역시,전문대학원,전남대학교,본교,국립,0,5095458.8,2025-05-19,B552529,한국장학재단
2025,29,광주광역시,전문대학원,광주교육대학교,본교,국립,0,2700000,2025-05-19,B552529,한국장학재단
2025,30,대전광역시,전문대학원,충남대학교,본교,국립,181000,4938500,2025-05-19,B552529,한국장학재단
2025,30,대전광역시,전문대학원,한밭대학교,본교,국립,22300,2665000,2025-05-19,B552529,한국장학재단
2025,31,울산광역시,전문대학원,울산과학기술원,본교,국립,0,6500000,2025-05-19,B552529,한국장학재단
2025,41,경기도,전문대학원,국립암센터국제암대학원대학교,본교,국립,200000,4680000,2025-05-19,B552529,한국장학재단
2025,51,강원특별자치도,전문대학원,강원대학교,본교,국립,178000,5704000,2025-05-19,B552529,한국장학재단
2025,43,충청북도,전문대학원,충북대학교,본교,국립,175000,5156000,2025-05-19,B552529,한국장학재단
2025,43,충청북도,전문대학원,한국교원대학교,본교,국립,70217.8,2552919.3,2025-05-19,B552529,한국장학재단
2025,43,충청북도,전문대학원,한국교통대학교,본교,국립,45000,3041000,2025-05-19,B552529,한국장학재단
2025,44,충청남도,전문대학원,공주대학교,본교,국립,179000,2201000,2025-05-19,B552529,한국장학재단
2025,44,충청남도,전문대학원,한국전통문화대학교(일반),본교,국립,0,1990787.5,2025-05-19,B552529,한국장학재단
2025,52,전북특별자치도,전문대학원,전북대학교,본교,국립,178000,5266533.3,2025-05-19,B552529,한국장학재단
2025,47,경상북도,전문대학원,경국대학교,본교,국립,170000,2750000,2025-05-19,B552529,한국장학재단
2025,50,제주특별자치도,전문대학원,제주대학교,본교,국립,189153.8,4325588.2,2025-05-19,B552529,한국장학재단
2025,11,서울특별시,전문대학원,서울시립대학교,본교,공립,193868.4,4736493.8,2025-05-19,B552529,한국장학재단
2025,43,충청북도,전문대학원,건국대학교(글로컬),분교,사립,0,12851000,2025-05-19,B552529,한국장학재단
2025,36,세종특별자치시,전문대학원,고려대학교(세종),분교,사립,1234000,6572000,2025-05-19,B552529,한국장학재단
2025,11,서울특별시,전문대학원,명지대학교,제2캠퍼,사립,930000,7123000,2025-05-19,B552529,한국장학재단
2025,51,강원특별자치도,전문대학원,강원대학교,제2캠퍼,국립,178000,3263000,2025-05-19,B552529,한국장학재단
2025,11,서울특별시,전문대학원,한국상담대학원대학교,본교,사립,600000,4400000,2025-05-19,B552529,한국장학재단
2025,11,서울특별시,전문대학원,치유상담대학원대학교,본교,사립,600000,4532624.1,2025-05-19,B552529,한국장학재단
2025,26,부산광역시,전문대학원,동서대학교,본교,사립,0,0,2025-05-19,B552529,한국장학재단
2025,26,부산광역시,전문대학원,동아대학교,본교,사립,785857.1,7031270.3,2025-05-19,B552529,한국장학재단
